order_id,user_id,product_id,quantity,order_date
7393,409,12,2,2025-03-06
7394,269,79,3,2025-05-23
7395,88,19,2,2024-08-05
7396,409,19,2,2024-08-27
7397,514,22,1,2024-09-25
7398,445,61,2,2024-10-25
7399,793,1,2,2024-10-24
7400,715,42,1,2025-01-09
7401,134,10,1,2024-10-14
7402,781,7,3,2024-12-23
7403,139,18,2,2025-01-20
7404,493,66,3,2025-01-21
7405,573,57,3,2024-11-28
7406,203,55,1,2025-03-20
7407,500,86,3,2024-11-22
7408,405,61,2,2024-09-16
7409,668,42,1,2024-08-19
7410,586,39,2,2025-03-27
7411,201,65,2,2024-07-28
7412,575,98,1,2024-11-29
7413,631,16,2,2025-02-10
7414,754,31,1,2025-02-17
7415,537,72,2,2025-05-05
7416,253,51,1,2025-04-05
7417,249,49,3,2025-05-20
7418,74,100,2,2024-08-03
7419,273,50,1,2024-06-28
7420,796,91,2,2024-10-01
7421,441,61,2,2025-03-12
7422,332,46,2,2025-01-02
7423,702,40,1,2025-06-12
7424,947,67,3,2024-12-25
7425,590,41,3,2025-03-10
7426,92,68,3,2025-03-11
7427,116,11,1,2024-12-05
7428,688,78,3,2024-11-29
7429,424,28,1,2024-12-22
7430,434,22,2,2025-03-13
7431,375,82,2,2024-11-06
7432,357,36,3,2025-06-10
7433,196,92,1,2024-06-21
7434,329,19,2,2025-02-21
7435,353,56,1,2024-08-23
7436,609,72,1,2024-08-09
7437,672,57,2,2025-01-06
7438,25,63,1,2024-11-24
7439,789,89,2,2024-12-14
7440,313,33,2,2024-09-20
7441,174,88,2,2025-01-19
7442,359,16,1,2025-01-28
7443,632,72,2,2024-09-29
7444,842,56,1,2024-12-19
7445,823,84,2,2024-08-04
7446,453,45,2,2025-01-19
7447,639,23,3,2025-06-16
7448,150,4,3,2025-03-08
7449,452,47,3,2024-08-19
7450,46,60,1,2025-04-21
7451,947,99,1,2025-04-06
7452,838,86,2,2024-09-27
7453,240,45,2,2024-11-24
7454,205,94,2,2024-09-09
7455,702,55,2,2024-07-11
7456,383,28,1,2025-05-12
7457,160,79,2,2024-06-25
7458,776,72,2,2025-04-18
7459,746,25,3,2024-08-24
7460,874,49,2,2024-10-22
7461,88,48,2,2025-05-16
7462,116,23,2,2024-11-02
7463,758,96,1,2025-05-14
7464,56,2,3,2024-12-15
7465,249,26,2,2024-06-30
7466,972,57,2,2024-07-26
7467,636,47,3,2024-10-27
7468,949,68,2,2024-10-02
7469,152,25,1,2024-08-04
7470,890,1,2,2024-08-24
7471,853,76,1,2024-09-06
7472,840,40,1,2024-07-27
7473,295,43,2,2024-10-31
7474,15,13,3,2025-03-30
7475,352,48,1,2024-08-14
7476,711,33,3,2025-06-14
7477,824,65,2,2024-12-23
7478,114,2,1,2024-07-02
7479,313,78,2,2025-05-07
7480,461,35,3,2025-05-17
7481,483,5,2,2024-12-10
7482,24,83,2,2024-07-22
7483,340,36,1,2025-02-20
7484,215,83,2,2024-09-01
7485,758,62,2,2024-09-03
7486,551,51,2,2024-12-12
7487,217,6,1,2024-10-02
7488,209,90,3,2024-08-17
7489,560,91,3,2025-02-09
7490,536,33,2,2024-10-19
7491,769,36,1,2025-05-13
7492,265,81,2,2024-10-21
7493,562,8,3,2025-06-02
7494,495,74,1,2024-09-03
7495,638,4,3,2025-04-06
7496,748,92,3,2024-10-21
7497,145,61,1,2024-08-20
7498,712,78,1,2025-05-17
7499,716,81,2,2024-06-29
7500,685,59,2,2024-10-19
7501,19,63,3,2024-10-13
7502,386,23,1,2024-12-11
7503,597,61,1,2025-03-13
7504,928,96,2,2025-05-30
7505,680,83,3,2025-02-21
7506,540,97,3,2025-05-25
7507,45,70,2,2025-05-03
7508,262,14,1,2024-09-05
7509,175,5,2,2024-09-27
7510,62,48,2,2025-01-20
7511,291,4,2,2025-03-15
7512,206,79,2,2025-05-17
7513,809,92,1,2025-04-15
7514,714,20,2,2024-10-05
7515,633,91,1,2025-04-11
7516,278,95,2,2024-08-18
7517,55,23,3,2025-04-29
7518,477,17,1,2025-04-24
7519,671,11,3,2025-04-15
7520,968,54,2,2024-11-03
7521,9,16,2,2024-12-20
7522,69,8,2,2025-05-25
7523,398,57,1,2024-10-05
7524,677,82,3,2025-02-10
7525,278,91,1,2024-06-22
7526,679,8,1,2025-03-25
7527,873,41,2,2024-07-06
7528,935,13,3,2024-08-21
7529,676,70,2,2025-03-06
7530,369,36,1,2024-08-04
7531,886,25,2,2025-03-31
7532,111,84,3,2024-08-13
7533,20,79,2,2025-03-05
7534,300,95,3,2025-02-27
7535,889,3,3,2024-09-19
7536,905,43,2,2025-03-30
7537,665,87,1,2025-02-21
7538,396,41,2,2025-02-21
7539,237,91,1,2024-06-27
7540,390,22,1,2025-04-14
7541,521,76,2,2024-07-18
7542,727,93,1,2024-09-14
7543,102,47,1,2024-11-08
7544,926,67,2,2025-04-14
7545,324,2,2,2024-11-28
7546,497,86,2,2024-08-04
7547,888,52,1,2024-11-16
7548,612,54,3,2024-08-01
7549,545,86,1,2025-06-14
7550,91,86,3,2025-01-19
7551,191,8,2,2025-05-19
7552,204,9,3,2025-01-03
7553,513,25,2,2024-12-25
7554,990,98,2,2025-05-11
7555,469,65,3,2024-07-05
7556,575,19,2,2025-01-09
7557,949,94,3,2024-09-18
7558,730,35,2,2024-12-01
7559,23,11,1,2024-08-06
7560,41,23,1,2024-10-16
7561,254,57,2,2025-06-09
7562,945,6,2,2025-05-24
7563,543,36,3,2025-05-07
7564,313,78,1,2024-11-28
7565,342,26,3,2024-12-01
7566,502,89,2,2024-11-30
7567,403,65,2,2024-12-11
7568,763,53,3,2024-08-14
7569,161,23,2,2024-07-12
7570,19,82,1,2024-09-14
7571,356,96,3,2025-04-29
7572,701,1,1,2024-12-31
7573,361,40,1,2024-08-29
7574,364,36,1,2025-06-06
7575,641,72,3,2025-04-17
7576,310,45,2,2024-07-14
7577,242,16,1,2024-08-11
7578,514,44,1,2025-01-22
7579,283,60,1,2024-09-10
7580,832,73,2,2024-12-03
7581,64,90,2,2024-11-22
7582,641,12,3,2024-09-27
7583,264,73,2,2025-04-22
7584,900,60,3,2025-05-17
7585,397,12,3,2024-11-25
7586,912,15,3,2025-05-18
7587,835,12,3,2024-07-02
7588,31,24,3,2025-02-04
7589,967,94,1,2025-05-26
7590,569,12,2,2024-12-27
7591,972,24,1,2024-11-20
7592,287,41,3,2024-08-07
7593,231,76,2,2024-11-24
7594,156,81,1,2025-06-02
7595,350,3,1,2025-06-10
7596,919,99,3,2025-06-12
7597,403,22,1,2025-03-10
7598,673,2,1,2024-11-04
7599,141,28,1,2024-12-07
7600,90,82,1,2024-10-06
7601,748,48,1,2025-02-25
7602,392,59,3,2025-04-16
7603,534,11,3,2024-10-22
7604,984,93,1,2024-08-03
7605,695,32,3,2024-08-12
7606,628,40,3,2025-05-23
7607,894,88,2,2024-12-04
7608,641,83,1,2024-12-06
7609,703,25,3,2025-05-02
7610,233,96,3,2025-01-06
7611,428,97,1,2025-04-12
7612,247,95,2,2024-08-17
7613,587,17,1,2025-03-15
7614,157,40,2,2025-05-04
7615,437,7,1,2025-03-11
7616,994,49,1,2025-03-11
7617,320,91,1,2024-12-03
7618,932,37,1,2024-11-19
7619,620,23,2,2024-12-08
7620,338,36,2,2025-06-14
7621,460,18,3,2024-09-17
7622,556,73,1,2024-12-23
7623,135,41,2,2025-03-13
7624,212,53,2,2024-11-30
7625,669,29,2,2024-10-19
7626,142,25,1,2024-07-26
7627,595,35,3,2024-08-02
7628,555,26,2,2025-06-10
7629,701,23,1,2025-06-11
7630,820,38,2,2025-06-07
7631,208,34,2,2025-01-27
7632,884,90,3,2025-03-19
7633,142,57,2,2024-10-13
7634,317,34,2,2024-09-24
7635,706,12,1,2024-12-28
7636,723,63,1,2025-05-14
7637,921,46,3,2025-05-12
7638,537,75,1,2025-03-30
7639,932,47,1,2025-02-12
7640,139,45,3,2025-01-04
7641,441,99,2,2024-12-30
7642,931,83,3,2024-11-05
7643,1000,67,1,2024-11-19
7644,789,58,3,2024-10-23
7645,149,81,2,2024-10-30
7646,672,88,3,2024-12-31
7647,956,22,1,2024-07-19
7648,579,5,1,2024-12-11
7649,940,75,3,2024-11-08
7650,162,50,2,2025-06-10
7651,326,20,3,2025-06-09
7652,70,69,2,2025-01-31
7653,571,73,2,2024-10-23
7654,546,27,3,2024-07-03
7655,972,90,2,2024-11-09
7656,737,56,1,2024-12-31
7657,122,45,3,2024-10-29
7658,189,83,2,2025-05-05
7659,326,88,1,2025-04-03
7660,860,37,3,2024-07-16
7661,901,27,1,2024-12-25
7662,150,44,1,2025-03-15
7663,745,90,1,2025-03-17
7664,31,65,2,2024-08-15
7665,784,71,3,2024-08-05
7666,327,96,3,2024-12-09
7667,902,35,2,2024-11-14
7668,997,12,3,2024-12-13
7669,424,66,1,2024-07-21
7670,985,99,3,2024-07-13
7671,422,27,2,2024-11-03
7672,311,34,1,2024-07-01
7673,454,28,2,2024-12-23
7674,764,60,1,2025-02-14
7675,957,34,1,2025-06-03
7676,842,5,3,2024-11-27
7677,916,15,1,2025-04-02
7678,653,67,2,2025-05-02
7679,956,85,3,2025-01-15
7680,757,81,2,2024-12-26
7681,281,24,1,2025-04-05
7682,156,61,2,2024-09-06
7683,798,18,2,2024-06-21
7684,193,60,1,2025-02-13
7685,110,76,3,2024-08-20
7686,135,42,2,2024-09-07
7687,190,48,1,2024-08-17
7688,27,73,3,2025-03-30
7689,781,49,3,2024-11-05
7690,627,85,3,2025-06-12
7691,632,76,2,2025-05-07
7692,274,5,2,2024-09-21
7693,621,42,2,2024-09-03
7694,581,90,3,2024-08-05
7695,628,14,2,2025-06-02
7696,237,81,1,2024-08-02
7697,611,46,2,2025-01-04
7698,238,2,2,2024-11-13
7699,237,21,3,2024-07-17
7700,704,54,2,2024-12-02
7701,27,61,1,2025-06-02
7702,368,43,3,2025-03-29
7703,82,44,1,2025-02-17
7704,705,83,3,2024-08-14
7705,799,13,3,2024-09-20
7706,489,24,2,2024-08-27
7707,138,46,1,2025-04-23
7708,515,40,3,2024-12-23
7709,867,21,2,2025-06-18
7710,620,60,3,2024-07-18
7711,481,70,3,2024-12-07
7712,730,24,3,2025-05-14
7713,666,97,3,2024-08-10
7714,383,3,3,2024-10-01
7715,189,57,3,2024-11-10
7716,873,79,2,2025-03-13
7717,397,59,3,2024-07-22
7718,504,76,1,2025-03-07
7719,486,74,2,2025-02-22
7720,141,89,1,2025-05-22
7721,168,56,3,2024-11-22
7722,198,94,1,2025-05-18
7723,232,52,3,2024-08-19
7724,34,61,3,2025-03-06
7725,419,32,2,2024-12-16
7726,783,33,2,2025-04-16
7727,993,93,3,2025-05-20
7728,16,48,2,2024-07-17
7729,948,77,1,2025-03-18
7730,277,44,2,2024-10-02
7731,974,62,2,2025-04-23
7732,423,87,1,2024-12-19
7733,228,52,2,2024-10-13
7734,761,39,3,2025-01-27
7735,688,6,1,2025-06-15
7736,208,30,3,2025-03-02
7737,776,98,1,2025-03-24
7738,210,65,3,2024-08-01
7739,68,14,3,2024-07-05
7740,182,54,2,2025-02-25
7741,950,55,3,2024-10-30
7742,978,100,2,2025-03-08
7743,450,35,1,2025-02-19
7744,888,74,3,2024-09-23
7745,632,52,3,2024-11-01
7746,502,76,1,2025-02-07
7747,705,4,1,2025-04-12
7748,333,21,3,2024-08-24
7749,888,66,1,2025-04-10
7750,469,22,2,2024-09-21
7751,909,39,1,2025-02-14
7752,253,77,1,2025-01-04
7753,438,90,3,2024-10-22
7754,415,68,2,2025-03-26
7755,795,26,1,2025-03-27
7756,43,73,2,2025-02-21
7757,623,97,2,2025-01-29
7758,753,18,2,2025-01-28
7759,845,17,3,2025-05-21
7760,390,85,1,2025-05-28
7761,738,43,3,2025-04-04
7762,321,7,1,2024-12-18
7763,404,12,1,2024-08-20
7764,627,40,3,2024-08-29
7765,962,99,2,2025-02-27
7766,761,19,2,2024-11-05
7767,586,45,1,2025-01-14
7768,609,59,3,2024-10-09
7769,550,51,2,2024-07-08
7770,538,22,2,2024-12-06
7771,657,59,1,2024-10-06
7772,897,1,1,2025-02-28
7773,722,85,3,2024-08-24
7774,806,19,1,2025-03-12
7775,40,26,2,2025-03-18
7776,534,23,2,2025-04-20
7777,112,39,2,2024-08-15
7778,463,40,2,2024-12-26
7779,468,11,3,2025-05-11
7780,847,24,3,2024-11-12
7781,899,31,1,2025-01-14
7782,44,27,1,2024-08-20
7783,899,56,1,2025-01-21
7784,252,12,3,2024-09-20
7785,532,93,2,2025-05-24
7786,551,32,1,2025-05-11
7787,406,20,2,2024-12-13
7788,753,88,1,2024-09-11
7789,41,72,1,2024-10-31
7790,572,100,1,2024-06-21
7791,397,48,1,2024-11-17
7792,529,1,1,2024-12-08
7793,784,62,2,2024-08-07
7794,646,21,1,2025-04-27
7795,986,45,2,2025-02-27
7796,51,13,3,2025-02-18
7797,195,61,1,2025-05-20
7798,299,71,2,2025-05-15
7799,451,88,3,2025-04-03
7800,408,51,3,2024-09-10
7801,906,90,3,2024-08-28
7802,312,28,2,2024-10-05
7803,793,61,1,2024-08-13
7804,848,86,1,2025-03-20
7805,293,49,2,2025-05-16
7806,473,60,1,2025-05-26
7807,171,91,2,2025-01-13
7808,433,32,1,2024-08-24
7809,302,98,3,2024-12-25
7810,628,13,1,2024-09-19
7811,942,50,2,2025-05-22
7812,56,17,2,2025-06-13
7813,707,41,3,2025-01-01
7814,530,98,2,2025-06-18
7815,926,18,1,2025-04-14
7816,146,52,1,2024-08-17
7817,475,99,3,2024-09-03
7818,850,42,2,2025-03-07
7819,662,37,3,2025-04-01
7820,463,87,1,2025-04-12
7821,93,94,3,2025-06-16
7822,740,55,2,2025-01-21
7823,513,77,3,2024-12-17
7824,116,51,2,2025-01-06
7825,185,69,2,2024-08-17
7826,798,10,1,2025-06-02
7827,600,45,1,2025-02-25
7828,961,63,1,2024-11-28
7829,916,86,2,2024-09-22
7830,713,95,3,2024-09-12
7831,560,76,2,2025-03-21
7832,139,4,1,2025-01-22
7833,403,29,1,2025-02-18
7834,424,78,3,2024-08-25
7835,332,23,1,2024-06-21
7836,462,99,1,2024-12-14
7837,26,31,1,2024-10-14
7838,184,48,3,2024-09-27
7839,465,47,2,2025-06-10
7840,605,44,1,2024-11-07
7841,919,65,3,2025-02-03
7842,730,1,1,2024-08-31
7843,918,79,3,2024-09-18
7844,207,77,1,2025-01-24
7845,904,97,3,2025-03-05
7846,466,51,1,2025-05-07
7847,93,10,2,2024-08-16
7848,257,83,1,2025-03-11
7849,332,30,3,2025-05-21
7850,709,18,1,2024-12-25
7851,665,64,2,2024-06-25
7852,929,25,1,2024-09-02
7853,729,6,3,2025-01-24
7854,816,28,3,2025-05-05
7855,168,39,2,2025-02-07
7856,736,56,3,2024-07-26
7857,751,12,1,2024-07-31
7858,127,44,1,2025-05-19
7859,94,50,1,2025-03-23
7860,117,84,3,2024-08-07
7861,724,24,1,2024-08-08
7862,461,55,1,2024-07-21
7863,650,20,1,2024-08-20
7864,372,37,2,2024-09-19
7865,88,40,3,2024-07-08
7866,537,50,3,2024-10-03
7867,725,87,3,2025-05-30
7868,394,62,2,2025-02-27
7869,745,5,3,2024-11-13
7870,811,34,2,2025-06-12
7871,999,54,2,2025-06-07
7872,524,23,3,2024-10-27
7873,627,21,1,2024-06-28
7874,973,51,1,2024-11-17
7875,164,88,3,2024-08-27
7876,388,67,3,2024-11-05
7877,564,14,2,2024-08-24
7878,390,60,3,2025-04-13
7879,45,11,2,2024-12-25
7880,787,45,3,2024-08-24
7881,175,88,1,2025-04-08
7882,935,94,1,2024-12-30
7883,344,13,3,2024-07-04
7884,580,84,2,2024-12-28
7885,893,52,1,2024-08-18
7886,676,2,2,2024-07-25
7887,884,21,3,2025-06-10
7888,154,41,3,2024-11-01
7889,167,17,1,2025-01-13
7890,890,74,3,2024-10-13
7891,149,65,1,2025-02-08
7892,184,50,2,2024-10-05
7893,788,88,1,2025-03-02
7894,730,59,1,2025-03-07
7895,53,2,2,2024-07-24
7896,430,63,1,2025-01-31
7897,316,84,1,2025-03-04
7898,317,86,3,2024-08-02
7899,748,52,2,2024-12-26
7900,788,55,1,2025-03-18
7901,985,99,2,2024-10-29
7902,457,7,2,2024-11-07
7903,296,39,1,2024-08-25
7904,642,55,3,2024-12-21
7905,186,34,2,2025-05-23
7906,121,95,1,2025-04-12
7907,921,82,2,2024-12-19
7908,135,15,3,2025-05-24
7909,984,78,3,2025-04-27
7910,208,58,3,2025-06-03
7911,4,65,1,2024-11-06
7912,638,48,1,2025-04-05
7913,784,100,3,2024-11-05
7914,260,61,1,2025-04-14
7915,13,92,3,2024-07-21
7916,470,43,1,2024-08-25
7917,510,69,3,2024-08-15
7918,876,47,2,2025-01-18
7919,511,15,3,2024-12-08
7920,557,23,3,2025-04-13
7921,827,55,1,2024-12-18
7922,6,69,1,2024-10-28
7923,623,98,1,2024-09-03
7924,904,50,1,2025-03-11
7925,506,87,1,2024-07-22
7926,244,11,1,2025-06-13
7927,223,20,2,2025-02-01
7928,603,1,3,2024-11-30
7929,676,44,3,2025-02-25
7930,488,91,3,2025-01-11
7931,465,76,2,2024-10-19
7932,420,34,3,2025-04-23
7933,453,26,2,2024-10-07
7934,82,66,2,2025-04-13
7935,616,79,2,2025-03-13
7936,615,94,3,2025-03-07
7937,7,59,2,2025-04-29
7938,251,56,3,2025-01-26
7939,904,7,3,2025-05-06
7940,561,60,1,2025-01-07
7941,285,37,1,2024-10-15
7942,635,6,2,2024-11-26
7943,644,16,2,2025-01-24
7944,571,63,3,2025-05-29
7945,840,59,2,2024-08-18
7946,846,47,2,2024-07-06
7947,213,7,3,2025-06-19
7948,51,77,2,2024-07-22
7949,190,88,2,2025-06-07
7950,152,48,3,2025-01-27
7951,57,33,3,2025-05-01
7952,669,55,1,2025-01-11
7953,358,44,3,2025-05-22
7954,38,87,1,2025-02-16
7955,149,38,2,2025-01-22
7956,875,99,3,2024-09-30
7957,34,4,3,2024-11-13
7958,684,70,3,2024-11-16
7959,592,35,2,2024-07-25
7960,859,23,1,2025-04-21
7961,618,38,2,2024-10-19
7962,306,46,2,2024-11-05
7963,340,54,3,2025-01-28
7964,943,3,1,2024-08-30
7965,90,58,2,2024-07-11
7966,51,42,3,2025-02-12
7967,112,39,2,2025-03-15
7968,427,82,2,2025-04-29
7969,183,5,3,2024-12-11
7970,166,77,3,2024-10-20
7971,689,15,1,2025-01-11
7972,292,46,2,2025-04-22
7973,626,94,3,2024-10-06
7974,677,5,3,2024-10-16
7975,709,69,1,2024-10-12
7976,717,95,1,2024-11-13
7977,610,51,3,2024-11-19
7978,587,32,1,2025-02-19
7979,807,23,3,2024-09-02
7980,576,11,2,2025-03-29
7981,182,69,1,2025-02-22
7982,990,13,2,2024-11-14
7983,467,17,2,2024-09-27
7984,768,94,2,2025-04-05
7985,593,19,3,2024-07-20
7986,369,82,2,2024-08-06
7987,954,64,2,2024-10-02
7988,37,56,2,2025-05-05
7989,96,36,3,2025-05-03
7990,787,45,2,2025-06-16
7991,307,59,2,2025-03-25
7992,331,89,1,2024-12-21
7993,378,80,3,2025-03-12
7994,920,32,2,2025-03-20
7995,389,94,1,2025-03-10
7996,840,68,3,2025-05-16
7997,70,73,3,2025-01-27
7998,777,59,3,2024-09-21
7999,438,6,3,2024-08-16
8000,864,10,3,2024-07-23
8001,564,42,3,2025-04-26
8002,67,48,2,2025-01-09
8003,300,5,2,2024-11-09
8004,483,19,2,2025-03-30
8005,138,78,2,2025-04-25
8006,125,93,1,2025-04-20
8007,712,82,2,2024-11-03
8008,881,13,3,2025-01-15
8009,282,49,2,2025-01-10
8010,338,66,2,2024-06-27
8011,540,93,3,2024-10-29
8012,424,11,2,2024-12-13
8013,538,44,2,2024-12-26
8014,215,82,2,2024-09-25
8015,713,96,1,2025-03-30
8016,215,39,2,2024-08-09
8017,627,55,3,2025-03-31
8018,60,52,3,2024-12-18
8019,112,3,2,2024-12-11
8020,586,24,2,2025-03-18
8021,748,96,2,2025-02-27
8022,645,33,3,2024-11-03
8023,542,93,3,2025-03-16
8024,90,84,1,2025-02-15
8025,496,96,1,2024-09-21
8026,742,11,1,2024-10-20
8027,706,56,3,2024-08-17
8028,620,15,1,2024-11-17
8029,957,25,2,2024-10-21
8030,808,74,2,2025-04-23
8031,724,34,3,2024-08-25
8032,295,39,1,2024-10-31
8033,438,79,2,2025-01-14
8034,624,66,3,2025-06-12
8035,869,70,1,2025-02-19
8036,325,32,2,2024-10-04
8037,266,89,1,2024-08-02
8038,539,7,3,2024-07-04
8039,589,48,1,2025-01-19
8040,639,74,3,2024-07-26
8041,363,61,1,2024-11-05
8042,950,28,2,2025-02-14
8043,133,98,3,2024-07-16
8044,630,56,3,2024-08-09
8045,577,36,3,2024-10-02
8046,509,96,1,2024-12-21
8047,533,89,1,2024-12-03
8048,747,100,2,2025-02-14
8049,648,24,3,2024-08-20
8050,510,36,3,2024-07-26
8051,505,65,1,2024-07-25
8052,828,86,1,2024-12-18
8053,185,6,2,2025-06-06
8054,905,78,2,2024-08-15
8055,625,52,1,2024-07-07
8056,239,24,3,2025-02-24
8057,726,87,2,2025-03-23
8058,298,37,1,2025-03-16
8059,199,35,1,2024-08-02
8060,2,1,3,2024-06-21
8061,122,53,1,2025-05-02
8062,25,27,1,2024-12-24
8063,477,3,2,2024-07-22
8064,641,54,1,2025-02-06
8065,816,85,1,2024-10-25
8066,121,17,2,2025-04-25
8067,756,36,3,2024-06-19
8068,869,35,3,2024-07-09
8069,213,60,2,2024-09-03
8070,819,77,2,2024-07-09
8071,631,82,3,2024-12-20
8072,425,41,3,2025-06-13
8073,424,13,3,2024-07-15
8074,47,29,3,2025-02-05
8075,342,29,3,2024-10-21
8076,359,3,2,2024-07-22
8077,574,91,1,2024-10-10
8078,826,42,3,2025-01-07
8079,653,29,3,2024-12-16
8080,218,9,1,2024-07-03
8081,12,79,1,2024-06-20
8082,656,37,1,2025-05-26
8083,207,94,1,2024-06-25
8084,707,92,1,2024-09-27
8085,289,78,1,2024-12-15
8086,261,59,2,2025-05-01
8087,810,76,1,2024-11-10
8088,70,54,1,2025-03-10
8089,316,82,2,2024-08-26
8090,308,77,1,2024-08-08
8091,519,43,3,2024-07-14
8092,564,70,3,2024-09-03
8093,332,50,1,2025-05-03
8094,786,61,2,2025-02-03
8095,7,72,3,2025-05-01
8096,117,2,2,2025-05-09
8097,703,44,3,2025-05-21
8098,342,44,1,2024-12-23
8099,350,41,2,2024-07-24
8100,406,45,2,2025-01-07
8101,742,57,2,2024-08-23
8102,583,20,3,2024-11-23
8103,631,60,3,2025-04-13
8104,984,96,3,2024-08-01
8105,30,64,1,2024-09-27
8106,853,27,3,2025-01-23
8107,180,69,1,2025-03-26
8108,199,90,2,2025-03-01
8109,339,22,2,2025-05-23
8110,854,87,1,2024-11-10
8111,347,50,3,2024-11-12
8112,945,33,1,2025-03-31
8113,689,52,2,2024-09-16
8114,491,5,2,2025-02-11
8115,939,85,1,2024-11-26
8116,486,74,3,2025-04-09
8117,817,11,3,2025-01-27
8118,37,81,1,2024-12-05
8119,662,63,1,2025-01-24
8120,140,72,3,2025-01-06
8121,494,45,2,2025-03-28
8122,160,11,1,2024-06-30
8123,643,27,3,2025-02-24
8124,472,96,3,2025-03-25
8125,914,68,2,2024-11-23
8126,886,48,2,2025-04-11
8127,550,39,2,2025-01-20
8128,918,38,2,2024-06-28
8129,344,97,2,2025-05-30
8130,474,41,1,2025-01-15
8131,803,58,3,2024-08-06
8132,834,87,1,2024-08-19
8133,424,60,1,2024-12-06
8134,951,4,1,2024-09-08
8135,761,20,1,2025-01-28
8136,58,80,1,2025-04-10
8137,856,75,2,2024-08-28
8138,534,22,2,2025-01-11
8139,307,80,3,2024-06-28
8140,579,46,1,2024-11-01
8141,743,73,3,2025-02-09
8142,695,56,2,2024-08-09
8143,324,54,2,2024-08-19
8144,569,98,2,2025-03-30
8145,549,3,1,2025-03-04
8146,20,97,1,2024-09-11
8147,214,37,2,2024-06-30
8148,592,72,3,2025-05-17
8149,702,96,3,2025-02-07
8150,340,63,2,2024-06-20
8151,819,31,3,2025-01-17
8152,939,49,2,2025-03-09
8153,910,69,3,2024-12-07
8154,815,17,2,2025-01-11
8155,363,49,3,2025-03-14
8156,68,78,1,2025-03-06
8157,993,16,2,2025-06-12
8158,153,13,2,2025-04-26
8159,288,51,3,2025-03-17
8160,861,28,2,2024-11-07
8161,32,28,2,2025-03-10
8162,348,15,2,2024-09-27
8163,385,74,1,2025-04-06
8164,642,38,1,2025-05-17
8165,548,23,3,2025-01-11
8166,863,21,1,2024-12-24
8167,170,99,3,2025-05-29
8168,585,100,1,2025-02-21
8169,621,95,3,2024-09-04
8170,399,52,1,2024-08-26
8171,192,71,1,2024-12-07
8172,610,53,3,2025-05-20
8173,120,46,2,2024-12-17
8174,886,97,2,2024-10-07
8175,802,28,1,2024-09-07
8176,770,54,3,2024-07-11
8177,316,77,2,2024-10-07
8178,723,36,3,2024-12-07
8179,879,41,2,2024-10-30
8180,323,99,3,2025-04-13
8181,727,47,1,2025-05-15
8182,33,81,3,2024-09-05
8183,279,14,2,2024-11-28
8184,424,86,1,2025-03-12
8185,89,88,3,2024-10-08
8186,509,82,2,2024-12-16
8187,899,98,1,2024-09-08
8188,244,82,3,2024-12-08
8189,381,41,2,2024-08-17
8190,463,65,3,2024-07-29
8191,850,69,3,2024-10-04
8192,974,69,1,2025-01-09
8193,310,51,1,2024-06-26
8194,222,29,2,2025-05-28
8195,538,52,1,2024-08-21
8196,310,64,2,2024-11-19
8197,180,97,3,2025-01-19
8198,115,60,3,2024-07-25
8199,384,37,2,2024-06-23
8200,804,58,3,2025-03-14
8201,39,21,1,2025-03-18
8202,797,23,3,2024-07-30
8203,207,52,1,2024-06-23
8204,936,37,2,2024-08-02
8205,95,1,2,2025-01-06
8206,455,69,3,2025-03-21
8207,519,43,3,2025-04-07
8208,26,98,1,2025-01-26
8209,819,60,1,2024-08-02
8210,495,84,3,2025-01-22
8211,927,23,3,2024-09-12
8212,513,88,2,2024-11-07
8213,158,13,2,2024-08-28
8214,195,50,2,2024-11-12
8215,349,75,3,2025-01-30
8216,946,84,3,2025-03-17
8217,496,54,3,2024-11-05
8218,751,54,2,2025-02-20
8219,895,53,3,2025-03-09
8220,537,25,1,2025-03-25
8221,318,82,3,2024-09-06
8222,795,4,3,2025-04-28
8223,336,80,3,2024-12-07
8224,147,29,3,2024-12-02
8225,788,18,3,2025-02-20
8226,893,79,1,2024-11-23
8227,101,80,1,2025-03-18
8228,842,65,3,2025-05-31
8229,961,11,2,2025-03-07
8230,529,77,3,2024-12-13
8231,693,74,3,2024-11-30
8232,136,94,3,2024-09-16
8233,211,53,2,2025-02-28
8234,742,3,2,2025-04-25
8235,38,42,2,2025-04-26
8236,471,79,1,2024-08-07
8237,397,32,2,2025-06-12
8238,731,22,1,2025-04-19
8239,886,73,1,2024-09-15
8240,535,81,2,2025-05-23
8241,119,61,2,2024-07-18
8242,5,88,2,2024-08-23
8243,319,12,1,2025-03-21
8244,955,48,3,2024-12-15
8245,46,3,2,2025-06-01
8246,704,96,2,2025-05-11
8247,869,77,2,2025-05-25
8248,609,84,1,2024-06-22
8249,893,50,1,2024-08-14
8250,90,71,3,2024-10-26
8251,342,66,2,2024-12-14
8252,479,25,1,2025-04-02
8253,911,21,3,2025-04-15
8254,48,59,2,2025-01-28
8255,106,48,1,2024-10-18
8256,534,93,2,2025-06-18
8257,785,31,2,2024-11-10
8258,675,23,1,2024-11-04
8259,764,61,1,2024-11-04
8260,320,92,1,2024-09-01
8261,24,26,2,2025-04-14
8262,592,42,2,2025-01-14
8263,777,17,3,2024-08-07
8264,320,38,2,2024-10-22
8265,655,9,1,2025-05-01
