payment_id,order_id,payment_type,amount
8245,8245,Gift Card,441.88
8246,8246,Gift Card,301.34
8247,8247,Paypal,465.04
8248,8248,Paypal,23.75
8249,8249,Paypal,59.53
8250,8250,Paypal,698.43
8251,8251,Gift Card,330.2
8252,8252,Credit Card,139.54
8253,8253,Credit Card,556.5
8254,8254,Credit Card,36.68
8255,8255,Credit Card,158.42
8256,8256,Credit Card,458.86
8257,8257,Credit Card,368.46
8258,8258,Paypal,91.18
8259,8259,Paypal,119.66
8260,8260,Gift Card,215.41
8261,8261,Paypal,473.26
8262,8262,Paypal,302.16
8263,8263,Paypal,284.25
8264,8264,Credit Card,67.62
8265,8265,Credit Card,182.33
8266,8266,Gift Card,363.2
8267,8267,Gift Card,191.7
8268,8268,Credit Card,736.68
8269,8269,Gift Card,100.97
8270,8270,Credit Card,18.34
8271,8271,Credit Card,165.9
8272,8272,Credit Card,579.24
8273,8273,Gift Card,80.52
8274,8274,Paypal,31.11
8275,8275,Credit Card,552.69
8276,8276,Credit Card,273.54
8277,8277,Credit Card,100.97
8278,8278,Credit Card,175.76
8279,8279,Gift Card,205.22
8280,8280,Paypal,175.92
8281,8281,Paypal,53.68
8282,8282,Paypal,30.28
8283,8283,Paypal,371.0
8284,8284,Gift Card,110.6
8285,8285,Gift Card,302.91
8286,8286,Gift Card,458.86
8287,8287,Paypal,364.66
8288,8288,Credit Card,115.49
8289,8289,Paypal,452.01
8290,8290,Gift Card,51.03
8291,8291,Paypal,193.08
8292,8292,Gift Card,660.69
8293,8293,Gift Card,564.3
8294,8294,Paypal,46.57
8295,8295,Credit Card,358.98
8296,8296,Gift Card,119.06
8297,8297,Paypal,641.64
8298,8298,Credit Card,268.97
8299,8299,Gift Card,569.84
8300,8300,Gift Card,430.82
8301,8301,Credit Card,80.97
8302,8302,Credit Card,118.2
8303,8303,Paypal,215.41
8304,8304,Gift Card,36.83
8305,8305,Paypal,26.84
8306,8306,Gift Card,307.83
8307,8307,Paypal,53.98
8308,8308,Credit Card,430.82
8309,8309,Paypal,363.2
8310,8310,Gift Card,31.11
8311,8311,Paypal,170.1
8312,8312,Paypal,229.43
8313,8313,Paypal,521.04
8314,8314,Credit Card,33.81
8315,8315,Credit Card,582.06
8316,8316,Credit Card,688.29
8317,8317,Credit Card,37.5
8318,8318,Gift Card,51.02
8319,8319,Gift Card,96.95
8320,8320,Paypal,467.32
8321,8321,Credit Card,430.82
8322,8322,Credit Card,495.3
8323,8323,Paypal,519.24
8324,8324,Credit Card,23.75
8325,8325,Credit Card,31.11
8326,8326,Paypal,181.38
8327,8327,Credit Card,59.1
8328,8328,Gift Card,67.64
8329,8329,Gift Card,397.26
8330,8330,Credit Card,854.76
8331,8331,Credit Card,131.12
8332,8332,Credit Card,427.04
8333,8333,Credit Card,159.21
8334,8334,Paypal,175.92
8335,8335,Paypal,229.43
8336,8336,Paypal,138.45
8337,8337,Credit Card,290.85
8338,8338,Paypal,282.15
8339,8339,Paypal,96.74
8340,8340,Credit Card,546.5
8341,8341,Gift Card,397.26
8342,8342,Credit Card,110.6
8343,8343,Credit Card,85.05
8344,8344,Paypal,191.7
8345,8345,Credit Card,569.84
8346,8346,Gift Card,501.14
8347,8347,Paypal,30.28
8348,8348,Gift Card,102.61
8349,8349,Gift Card,266.73
8350,8350,Paypal,213.88
8351,8351,Gift Card,55.02
8352,8352,Gift Card,40.28
8353,8353,Gift Card,748.44
8354,8354,Gift Card,318.42
8355,8355,Gift Card,110.6
8356,8356,Paypal,159.21
8357,8357,Gift Card,569.84
8358,8358,Credit Card,273.25
8359,8359,Credit Card,101.43
8360,8360,Gift Card,533.46
8361,8361,Gift Card,31.11
8362,8362,Paypal,30.28
8363,8363,Gift Card,125.62
8364,8364,Gift Card,144.3
8365,8365,Credit Card,569.84
8366,8366,Gift Card,13.26
8367,8367,Paypal,486.96
8368,8368,Paypal,465.04
8369,8369,Gift Card,153.09
8370,8370,Credit Card,262.24
8371,8371,Credit Card,319.6
8372,8372,Gift Card,132.42
8373,8373,Credit Card,139.71
8374,8374,Gift Card,94.86
8375,8375,Gift Card,181.6
8376,8376,Paypal,179.76
8377,8377,Paypal,475.26
8378,8378,Paypal,6.63
8379,8379,Credit Card,96.95
8380,8380,Paypal,215.41
8381,8381,Paypal,67.62
8382,8382,Credit Card,134.84
8383,8383,Credit Card,646.23
8384,8384,Paypal,556.5
8385,8385,Credit Card,13.26
8386,8386,Paypal,566.61
8387,8387,Credit Card,404.52
8388,8388,Credit Card,239.32
8389,8389,Credit Card,215.41
8390,8390,Gift Card,62.22
8391,8391,Paypal,220.23
8392,8392,Credit Card,33.81
8393,8393,Credit Card,272.73
8394,8394,Credit Card,301.34
8395,8395,Gift Card,800.19
8396,8396,Gift Card,284.25
8397,8397,Paypal,132.42
8398,8398,Paypal,80.52
8399,8399,Paypal,67.62
8400,8400,Paypal,178.59
8401,8401,Credit Card,72.57
8402,8402,Paypal,188.87
8403,8403,Paypal,37.4
8404,8404,Gift Card,544.8
8405,8405,Credit Card,156.7
8406,8406,Credit Card,640.56
8407,8407,Credit Card,413.7
8408,8408,Credit Card,397.26
8409,8409,Gift Card,640.56
8410,8410,Credit Card,285.46
8411,8411,Gift Card,854.76
8412,8412,Credit Card,96.95
8413,8413,Credit Card,458.86
8414,8414,Credit Card,495.3
8415,8415,Credit Card,301.34
8416,8416,Credit Card,93.14
8417,8417,Paypal,700.98
8418,8418,Paypal,85.05
8419,8419,Gift Card,78.36
8420,8420,Credit Card,92.3
8421,8421,Credit Card,244.02
8422,8422,Credit Card,307.83
8423,8423,Credit Card,272.73
8424,8424,Credit Card,660.18
8425,8425,Credit Card,263.64
8426,8426,Credit Card,123.0
8427,8427,Credit Card,46.57
8428,8428,Paypal,316.84
8429,8429,Paypal,166.28
8430,8430,Paypal,249.48
8431,8431,Paypal,307.83
8432,8432,Credit Card,92.3
8433,8433,Gift Card,241.65
8434,8434,Gift Card,255.15
8435,8435,Credit Card,273.54
8436,8436,Gift Card,170.1
8437,8437,Paypal,166.28
8438,8438,Paypal,285.46
8439,8439,Paypal,100.93
8440,8440,Credit Card,546.99
8441,8441,Paypal,546.5
8442,8442,Paypal,359.52
8443,8443,Credit Card,134.84
8444,8444,Paypal,191.7
8445,8445,Gift Card,179.76
8446,8446,Gift Card,181.82
8447,8447,Paypal,730.44
8448,8448,Paypal,26.84
8449,8449,Credit Card,36.83
8450,8450,Gift Card,511.74
8451,8451,Credit Card,118.2
8452,8452,Credit Card,71.25
8453,8453,Paypal,236.63
8454,8454,Gift Card,200.44
8455,8455,Paypal,110.24
8456,8456,Credit Card,18.34
8457,8457,Credit Card,13.26
8458,8458,Credit Card,377.74
8459,8459,Credit Card,285.46
8460,8460,Credit Card,301.34
8461,8461,Gift Card,483.3
8462,8462,Gift Card,37.4
8463,8463,Gift Card,232.44
8464,8464,Paypal,709.89
8465,8465,Paypal,290.85
8466,8466,Credit Card,302.79
8467,8467,Credit Card,51.03
8468,8468,Credit Card,467.32
8469,8469,Credit Card,519.24
8470,8470,Paypal,250.57
8471,8471,Gift Card,15.14
8472,8472,Credit Card,263.64
8473,8473,Credit Card,546.99
8474,8474,Credit Card,289.86
8475,8475,Gift Card,698.43
8476,8476,Paypal,53.98
8477,8477,Paypal,232.44
8478,8478,Credit Card,26.99
8479,8479,Gift Card,22.14
8480,8480,Gift Card,521.04
8481,8481,Credit Card,125.62
8482,8482,Credit Card,19.89
8483,8483,Paypal,46.57
8484,8484,Gift Card,165.9
8485,8485,Credit Card,110.6
8486,8486,Credit Card,72.57
8487,8487,Gift Card,464.88
8488,8488,Credit Card,339.24
8489,8489,Paypal,800.19
8490,8490,Credit Card,47.5
8491,8491,Paypal,165.9
8492,8492,Credit Card,18.7
8493,8493,Paypal,800.19
8494,8494,Gift Card,646.23
8495,8495,Paypal,18.34
8496,8496,Paypal,182.36
8497,8497,Gift Card,51.02
8498,8498,Gift Card,80.52
8499,8499,Paypal,579.72
8500,8500,Gift Card,698.43
8501,8501,Credit Card,730.44
8502,8502,Paypal,291.12
8503,8503,Gift Card,150.67
8504,8504,Gift Card,279.08
8505,8505,Gift Card,341.16
8506,8506,Paypal,364.66
8507,8507,Paypal,284.25
8508,8508,Paypal,46.57
8509,8509,Paypal,206.85
8510,8510,Credit Card,260.52
8511,8511,Gift Card,127.8
8512,8512,Gift Card,18.7
8513,8513,Credit Card,55.3
8514,8514,Paypal,213.52
8515,8515,Credit Card,262.24
8516,8516,Paypal,213.52
8517,8517,Paypal,170.1
8518,8518,Gift Card,100.97
8519,8519,Gift Card,250.57
8520,8520,Credit Card,26.99
8521,8521,Gift Card,44.26
8522,8522,Paypal,82.0
8523,8523,Credit Card,188.87
8524,8524,Gift Card,641.64
8525,8525,Paypal,473.26
8526,8526,Gift Card,170.1
8527,8527,Credit Card,58.64
8528,8528,Paypal,93.33
8529,8529,Gift Card,11.07
8530,8530,Credit Card,239.32
8531,8531,Credit Card,473.26
8532,8532,Credit Card,250.57
8533,8533,Paypal,296.13
8534,8534,Gift Card,660.18
8535,8535,Credit Card,470.1
8536,8536,Gift Card,465.04
8537,8537,Gift Card,748.44
8538,8538,Paypal,620.55
8539,8539,Paypal,13.26
8540,8540,Paypal,570.92
8541,8541,Gift Card,427.04
8542,8542,Paypal,553.9
8543,8543,Gift Card,58.64
8544,8544,Paypal,458.86
8545,8545,Gift Card,62.22
8546,8546,Gift Card,73.66
8547,8547,Gift Card,307.83
8548,8548,Credit Card,279.08
8549,8549,Credit Card,220.06
8550,8550,Paypal,188.87
8551,8551,Credit Card,221.5
8552,8552,Gift Card,159.21
8553,8553,Credit Card,55.02
8554,8554,Paypal,230.98
8555,8555,Gift Card,24.19
8556,8556,Credit Card,159.21
8557,8557,Credit Card,564.3
8558,8558,Credit Card,232.52
8559,8559,Credit Card,579.72
8560,8560,Credit Card,110.24
8561,8561,Credit Card,778.86
8562,8562,Credit Card,91.18
8563,8563,Credit Card,15.14
8564,8564,Gift Card,175.76
8565,8565,Paypal,85.05
8566,8566,Gift Card,330.2
8567,8567,Credit Card,284.58
8568,8568,Credit Card,205.22
8569,8569,Gift Card,413.7
8570,8570,Paypal,284.92
8571,8571,Gift Card,80.97
8572,8572,Gift Card,110.6
8573,8573,Paypal,273.25
8574,8574,Gift Card,243.48
8575,8575,Gift Card,440.46
8576,8576,Credit Card,63.62
8577,8577,Gift Card,175.76
8578,8578,Credit Card,269.68
8579,8579,Paypal,519.24
8580,8580,Credit Card,93.33
8581,8581,Paypal,117.28
8582,8582,Paypal,159.21
8583,8583,Gift Card,339.24
8584,8584,Credit Card,249.48
8585,8585,Gift Card,346.47
8586,8586,Credit Card,123.0
8587,8587,Gift Card,495.3
8588,8588,Credit Card,358.98
8589,8589,Paypal,110.24
8590,8590,Credit Card,371.0
8591,8591,Gift Card,91.18
8592,8592,Gift Card,364.66
8593,8593,Gift Card,131.12
8594,8594,Paypal,830.85
8595,8595,Gift Card,660.69
8596,8596,Paypal,413.7
8597,8597,Credit Card,501.14
8598,8598,Gift Card,31.11
8599,8599,Paypal,546.5
8600,8600,Gift Card,188.87
8601,8601,Credit Card,386.16
8602,8602,Paypal,53.98
8603,8603,Credit Card,226.16
8604,8604,Credit Card,418.62
8605,8605,Credit Card,110.49
8606,8606,Credit Card,67.64
8607,8607,Paypal,262.24
8608,8608,Paypal,18.7
8609,8609,Gift Card,313.4
8610,8610,Paypal,404.52
8611,8611,Credit Card,263.64
8612,8612,Credit Card,269.68
8613,8613,Gift Card,82.0
8614,8614,Paypal,37.5
8615,8615,Credit Card,724.95
8616,8616,Credit Card,119.66
8617,8617,Credit Card,202.92
8618,8618,Paypal,386.16
8619,8619,Paypal,206.85
8620,8620,Credit Card,221.5
8621,8621,Credit Card,63.9
8622,8622,Credit Card,491.12
8623,8623,Paypal,660.69
8624,8624,Credit Card,181.82
8625,8625,Paypal,151.08
8626,8626,Gift Card,371.0
8627,8627,Paypal,139.54
8628,8628,Gift Card,25.0
8629,8629,Paypal,873.09
8630,8630,Gift Card,138.45
8631,8631,Gift Card,371.0
8632,8632,Paypal,221.5
8633,8633,Credit Card,193.48
8634,8634,Credit Card,185.5
8635,8635,Gift Card,302.16
8636,8636,Gift Card,93.14
8637,8637,Credit Card,119.66
8638,8638,Gift Card,71.25
8639,8639,Gift Card,465.04
8640,8640,Credit Card,537.94
8641,8641,Credit Card,110.49
8642,8642,Paypal,688.29
8643,8643,Paypal,289.86
8644,8644,Paypal,37.4
8645,8645,Paypal,569.84
8646,8646,Credit Card,119.66
8647,8647,Paypal,620.55
8648,8648,Gift Card,158.42
8649,8649,Gift Card,397.26
8650,8650,Paypal,134.84
8651,8651,Gift Card,45.42
8652,8652,Gift Card,170.58
8653,8653,Gift Card,601.32
8654,8654,Paypal,452.01
8655,8655,Credit Card,123.0
8656,8656,Paypal,188.43
8657,8657,Paypal,404.52
8658,8658,Credit Card,362.76
8659,8659,Credit Card,19.89
8660,8660,Credit Card,582.06
8661,8661,Paypal,393.36
8662,8662,Gift Card,537.94
8663,8663,Gift Card,230.98
8664,8664,Paypal,131.12
8665,8665,Gift Card,700.98
8666,8666,Gift Card,260.52
8667,8667,Paypal,282.15
8668,8668,Credit Card,601.32
8669,8669,Gift Card,102.61
8670,8670,Paypal,479.4
8671,8671,Credit Card,18.34
8672,8672,Gift Card,37.5
8673,8673,Paypal,730.44
8674,8674,Paypal,662.82
8675,8675,Paypal,80.56
8676,8676,Gift Card,236.63
8677,8677,Gift Card,127.8
8678,8678,Credit Card,96.74
8679,8679,Paypal,215.41
8680,8680,Paypal,24.19
8681,8681,Gift Card,67.62
8682,8682,Gift Card,158.42
8683,8683,Credit Card,363.2
8684,8684,Credit Card,453.24
8685,8685,Gift Card,181.38
8686,8686,Gift Card,166.28
8687,8687,Paypal,453.24
8688,8688,Paypal,190.86
8689,8689,Credit Card,63.62
8690,8690,Paypal,697.32
8691,8691,Credit Card,473.26
8692,8692,Paypal,313.4
8693,8693,Paypal,39.18
8694,8694,Paypal,175.76
8695,8695,Paypal,62.22
8696,8696,Credit Card,243.48
8697,8697,Credit Card,202.92
8698,8698,Paypal,213.88
8699,8699,Gift Card,110.6
8700,8700,Credit Card,185.5
8701,8701,Credit Card,151.08
8702,8702,Paypal,458.86
8703,8703,Credit Card,170.1
8704,8704,Paypal,229.43
8705,8705,Paypal,440.12
8706,8706,Gift Card,239.32
8707,8707,Credit Card,102.04
8708,8708,Credit Card,73.66
8709,8709,Gift Card,193.48
8710,8710,Credit Card,119.06
8711,8711,Credit Card,800.19
8712,8712,Gift Card,40.28
8713,8713,Paypal,498.96
8714,8714,Gift Card,55.3
8715,8715,Gift Card,730.44
8716,8716,Credit Card,53.68
8717,8717,Credit Card,220.06
8718,8718,Gift Card,332.56
8719,8719,Paypal,521.04
8720,8720,Credit Card,501.14
8721,8721,Credit Card,521.04
8722,8722,Paypal,377.74
8723,8723,Paypal,546.5
8724,8724,Credit Card,486.96
8725,8725,Credit Card,80.97
8726,8726,Credit Card,475.26
8727,8727,Gift Card,62.22
8728,8728,Paypal,189.72
8729,8729,Paypal,175.92
8730,8730,Gift Card,358.98
8731,8731,Gift Card,479.4
8732,8732,Gift Card,301.34
8733,8733,Paypal,213.88
8734,8734,Credit Card,151.08
8735,8735,Paypal,36.83
8736,8736,Credit Card,170.58
8737,8737,Paypal,564.3
8738,8738,Gift Card,90.91
8739,8739,Gift Card,272.73
8740,8740,Credit Card,660.18
8741,8741,Gift Card,206.85
8742,8742,Paypal,736.68
8743,8743,Credit Card,473.26
8744,8744,Gift Card,63.62
8745,8745,Gift Card,291.12
8746,8746,Paypal,62.22
8747,8747,Gift Card,165.9
8748,8748,Credit Card,302.16
8749,8749,Credit Card,491.12
8750,8750,Paypal,888.39
8751,8751,Paypal,262.24
8752,8752,Credit Card,290.22
8753,8753,Paypal,854.76
8754,8754,Gift Card,127.24
8755,8755,Paypal,724.95
8756,8756,Gift Card,67.62
8757,8757,Gift Card,800.19
8758,8758,Credit Card,220.94
8759,8759,Gift Card,479.4
8760,8760,Gift Card,37.5
8761,8761,Gift Card,25.0
8762,8762,Paypal,546.99
8763,8763,Credit Card,144.3
8764,8764,Credit Card,215.41
8765,8765,Credit Card,697.32
8766,8766,Gift Card,123.0
8767,8767,Credit Card,96.95
8768,8768,Credit Card,25.0
8769,8769,Gift Card,62.81
8770,8770,Gift Card,150.67
8771,8771,Credit Card,470.1
8772,8772,Credit Card,339.24
8773,8773,Paypal,151.08
8774,8774,Gift Card,201.94
8775,8775,Gift Card,18.7
8776,8776,Credit Card,18.34
8777,8777,Gift Card,193.9
8778,8778,Credit Card,15.14
8779,8779,Credit Card,236.63
8780,8780,Gift Card,660.69
8781,8781,Credit Card,80.56
8782,8782,Credit Card,854.76
8783,8783,Credit Card,72.57
8784,8784,Credit Card,53.68
8785,8785,Credit Card,301.34
8786,8786,Credit Card,220.94
8787,8787,Paypal,479.4
8788,8788,Gift Card,118.2
8789,8789,Paypal,307.83
8790,8790,Gift Card,846.45
8791,8791,Gift Card,362.76
8792,8792,Credit Card,291.03
8793,8793,Gift Card,748.44
8794,8794,Paypal,44.26
8795,8795,Gift Card,241.65
8796,8796,Credit Card,781.56
8797,8797,Paypal,330.2
8798,8798,Gift Card,475.26
8799,8799,Paypal,441.88
8800,8800,Gift Card,13.26
8801,8801,Paypal,830.85
8802,8802,Paypal,153.09
8803,8803,Paypal,175.76
8804,8804,Credit Card,151.08
8805,8805,Credit Card,80.97
8806,8806,Gift Card,498.96
8807,8807,Credit Card,189.72
8808,8808,Gift Card,245.56
8809,8809,Paypal,15.14
8810,8810,Paypal,188.87
8811,8811,Gift Card,546.99
8812,8812,Gift Card,464.88
8813,8813,Credit Card,427.76
8814,8814,Paypal,13.26
8815,8815,Paypal,291.12
8816,8816,Paypal,127.24
8817,8817,Credit Card,110.49
8818,8818,Gift Card,58.64
8819,8819,Credit Card,26.99
8820,8820,Credit Card,185.5
8821,8821,Paypal,165.1
8822,8822,Credit Card,873.36
8823,8823,Gift Card,491.12
8824,8824,Gift Card,302.91
8825,8825,Paypal,221.5
8826,8826,Paypal,71.25
8827,8827,Gift Card,139.54
8828,8828,Gift Card,159.21
8829,8829,Paypal,641.64
8830,8830,Credit Card,37.5
8831,8831,Paypal,386.16
8832,8832,Gift Card,830.85
8833,8833,Paypal,730.44
8834,8834,Gift Card,201.94
8835,8835,Paypal,125.62
8836,8836,Gift Card,464.88
8837,8837,Paypal,272.73
8838,8838,Paypal,47.5
8839,8839,Paypal,15.14
8840,8840,Gift Card,213.88
8841,8841,Paypal,113.08
8842,8842,Gift Card,307.83
8843,8843,Credit Card,245.56
8844,8844,Gift Card,819.75
8845,8845,Paypal,55.02
8846,8846,Gift Card,241.65
8847,8847,Credit Card,73.66
8848,8848,Credit Card,800.19
8849,8849,Paypal,232.44
8850,8850,Gift Card,830.85
8851,8851,Credit Card,441.88
8852,8852,Credit Card,467.32
8853,8853,Gift Card,245.56
8854,8854,Credit Card,101.43
8855,8855,Gift Card,346.47
8856,8856,Paypal,117.54
8857,8857,Credit Card,178.59
8858,8858,Credit Card,220.94
8859,8859,Credit Card,570.92
8860,8860,Credit Card,179.76
8861,8861,Credit Card,453.24
8862,8862,Credit Card,544.14
8863,8863,Paypal,181.82
8864,8864,Gift Card,854.76
8865,8865,Credit Card,179.76
8866,8866,Credit Card,213.52
8867,8867,Paypal,440.46
8868,8868,Credit Card,12.5
8869,8869,Gift Card,151.08
8870,8870,Paypal,26.99
8871,8871,Gift Card,18.34
8872,8872,Credit Card,71.25
8873,8873,Credit Card,100.93
8874,8874,Paypal,473.26
8875,8875,Gift Card,25.0
8876,8876,Paypal,245.56
8877,8877,Gift Card,400.88
8878,8878,Gift Card,215.41
8879,8879,Gift Card,491.12
8880,8880,Credit Card,181.82
8881,8881,Credit Card,139.54
8882,8882,Paypal,12.5
8883,8883,Gift Card,397.26
8884,8884,Paypal,63.9
8885,8885,Credit Card,134.84
8886,8886,Paypal,339.24
8887,8887,Gift Card,250.57
8888,8888,Gift Card,181.6
8889,8889,Gift Card,80.97
8890,8890,Gift Card,26.84
8891,8891,Paypal,51.02
8892,8892,Gift Card,110.49
8893,8893,Gift Card,284.25
8894,8894,Gift Card,592.26
8895,8895,Credit Card,81.34
8896,8896,Gift Card,364.66
8897,8897,Credit Card,302.16
8898,8898,Gift Card,123.0
8899,8899,Gift Card,18.7
8900,8900,Credit Card,96.74
8901,8901,Credit Card,191.7
8902,8902,Gift Card,473.26
8903,8903,Gift Card,620.55
8904,8904,Credit Card,185.5
8905,8905,Credit Card,544.14
8906,8906,Credit Card,289.86
8907,8907,Paypal,37.4
8908,8908,Paypal,156.7
8909,8909,Paypal,25.0
8910,8910,Credit Card,400.88
8911,8911,Gift Card,181.6
8912,8912,Gift Card,159.8
8913,8913,Gift Card,62.22
8914,8914,Credit Card,177.3
8915,8915,Gift Card,166.28
8916,8916,Credit Card,363.2
8917,8917,Credit Card,62.22
8918,8918,Credit Card,452.01
8919,8919,Paypal,232.44
8920,8920,Credit Card,127.8
8921,8921,Gift Card,498.84
8922,8922,Credit Card,44.26
8923,8923,Gift Card,62.81
8924,8924,Paypal,93.33
8925,8925,Credit Card,467.32
8926,8926,Gift Card,709.89
8927,8927,Paypal,63.9
8928,8928,Credit Card,37.5
8929,8929,Credit Card,166.28
8930,8930,Credit Card,440.12
8931,8931,Paypal,59.1
8932,8932,Gift Card,582.24
8933,8933,Credit Card,182.36
8934,8934,Paypal,87.88
8935,8935,Credit Card,427.04
8936,8936,Paypal,688.29
8937,8937,Credit Card,93.14
8938,8938,Gift Card,59.1
8939,8939,Credit Card,556.5
8940,8940,Gift Card,477.63
8941,8941,Gift Card,127.8
8942,8942,Credit Card,118.2
8943,8943,Paypal,249.48
8944,8944,Gift Card,697.32
8945,8945,Gift Card,26.84
8946,8946,Credit Card,400.88
8947,8947,Paypal,452.01
8948,8948,Gift Card,41.0
8949,8949,Credit Card,268.97
8950,8950,Gift Card,139.54
8951,8951,Gift Card,63.9
8952,8952,Gift Card,291.12
8953,8953,Credit Card,263.64
8954,8954,Credit Card,96.95
8955,8955,Paypal,255.15
8956,8956,Paypal,24.19
8957,8957,Gift Card,330.2
8958,8958,Gift Card,117.28
8959,8959,Paypal,18.34
8960,8960,Credit Card,441.88
8961,8961,Paypal,346.47
8962,8962,Paypal,166.28
8963,8963,Credit Card,806.91
8964,8964,Credit Card,233.66
8965,8965,Credit Card,501.14
8966,8966,Gift Card,601.32
8967,8967,Credit Card,193.9
8968,8968,Gift Card,269.68
8969,8969,Gift Card,182.33
8970,8970,Paypal,830.85
8971,8971,Gift Card,47.5
8972,8972,Credit Card,206.85
8973,8973,Credit Card,18.7
8974,8974,Paypal,144.3
8975,8975,Paypal,22.14
8976,8976,Gift Card,23.75
8977,8977,Credit Card,307.83
8978,8978,Gift Card,178.59
8979,8979,Paypal,239.32
8980,8980,Gift Card,662.82
8981,8981,Credit Card,243.48
8982,8982,Gift Card,341.16
8983,8983,Gift Card,102.61
8984,8984,Paypal,302.16
8985,8985,Credit Card,102.04
8986,8986,Paypal,132.42
8987,8987,Paypal,165.9
8988,8988,Credit Card,273.54
8989,8989,Credit Card,13.26
8990,8990,Paypal,285.46
8991,8991,Gift Card,94.75
8992,8992,Paypal,93.14
8993,8993,Credit Card,272.73
8994,8994,Credit Card,159.8
8995,8995,Credit Card,800.19
8996,8996,Credit Card,358.98
8997,8997,Credit Card,262.24
8998,8998,Gift Card,102.06
8999,8999,Gift Card,781.56
9000,9000,Credit Card,232.52
9001,9001,Credit Card,63.9
9002,9002,Credit Card,464.88
9003,9003,Gift Card,290.22
9004,9004,Gift Card,33.81
9005,9005,Credit Card,158.42
9006,9006,Credit Card,78.36
9007,9007,Gift Card,806.91
9008,9008,Gift Card,185.5
9009,9009,Gift Card,537.94
9010,9010,Gift Card,91.18
9011,9011,Credit Card,91.18
9012,9012,Paypal,46.57
9013,9013,Credit Card,181.82
9014,9014,Paypal,697.32
9015,9015,Gift Card,201.86
9016,9016,Gift Card,339.24
9017,9017,Gift Card,96.95
9018,9018,Credit Card,175.92
9019,9019,Gift Card,185.5
9020,9020,Paypal,181.6
9021,9021,Paypal,220.48
9022,9022,Gift Card,63.9
9023,9023,Gift Card,269.68
9024,9024,Gift Card,700.98
9025,9025,Credit Card,778.86
9026,9026,Paypal,158.42
9027,9027,Paypal,569.84
9028,9028,Paypal,39.18
9029,9029,Paypal,302.16
9030,9030,Credit Card,363.2
9031,9031,Gift Card,363.2
9032,9032,Credit Card,45.42
9033,9033,Paypal,363.2
9034,9034,Gift Card,358.98
9035,9035,Gift Card,102.06
9036,9036,Paypal,697.32
9037,9037,Gift Card,397.26
9038,9038,Credit Card,846.45
9039,9039,Credit Card,51.02
9040,9040,Gift Card,592.26
9041,9041,Gift Card,166.28
9042,9042,Gift Card,262.24
9043,9043,Credit Card,465.04
9044,9044,Gift Card,229.43
9045,9045,Paypal,724.95
9046,9046,Credit Card,92.3
9047,9047,Credit Card,556.5
9048,9048,Gift Card,250.57
9049,9049,Credit Card,856.38
9050,9050,Paypal,162.68
9051,9051,Gift Card,359.52
9052,9052,Paypal,582.24
9053,9053,Paypal,268.97
9054,9054,Credit Card,364.66
9055,9055,Paypal,58.64
9056,9056,Gift Card,358.98
9057,9057,Gift Card,201.94
9058,9058,Credit Card,537.94
9059,9059,Paypal,53.98
9060,9060,Gift Card,93.33
9061,9061,Paypal,319.6
9062,9062,Gift Card,26.84
9063,9063,Gift Card,566.61
9064,9064,Gift Card,346.47
9065,9065,Credit Card,404.52
9066,9066,Gift Card,358.98
9067,9067,Gift Card,358.98
9068,9068,Paypal,24.19
9069,9069,Paypal,284.25
9070,9070,Gift Card,302.16
9071,9071,Paypal,290.22
9072,9072,Credit Card,888.39
9073,9073,Gift Card,290.85
9074,9074,Gift Card,332.25
9075,9075,Credit Card,302.79
9076,9076,Gift Card,215.41
9077,9077,Gift Card,250.57
9078,9078,Credit Card,255.15
9079,9079,Gift Card,110.24
9080,9080,Paypal,301.34
9081,9081,Paypal,736.68
9082,9082,Paypal,473.26
9083,9083,Gift Card,189.5
9084,9084,Paypal,539.28
9085,9085,Gift Card,330.2
9086,9086,Paypal,189.5
9087,9087,Credit Card,264.84
9088,9088,Gift Card,539.28
9089,9089,Paypal,290.22
9090,9090,Gift Card,22.14
9091,9091,Credit Card,452.01
9092,9092,Credit Card,751.71
9093,9093,Paypal,430.82
9094,9094,Paypal,700.98
9095,9095,Credit Card,94.86
9096,9096,Paypal,332.25
9097,9097,Gift Card,67.64
9098,9098,Gift Card,110.6
9099,9099,Gift Card,539.28
9100,9100,Gift Card,48.38
9101,9101,Credit Card,226.16
9102,9102,Paypal,341.16
9103,9103,Paypal,193.48
9104,9104,Credit Card,413.7
9105,9105,Gift Card,45.42
9106,9106,Paypal,40.28
9107,9107,Gift Card,302.91
9108,9108,Paypal,302.79
9109,9109,Gift Card,660.18
9110,9110,Gift Card,139.71
9111,9111,Credit Card,46.57
9112,9112,Paypal,736.68
9113,9113,Gift Card,579.72
9114,9114,Paypal,393.36
9115,9115,Credit Card,284.25
9116,9116,Gift Card,151.08
9117,9117,Gift Card,181.38
9118,9118,Credit Card,316.84
9119,9119,Paypal,290.22
9120,9120,Paypal,397.26
9121,9121,Gift Card,640.56
9122,9122,Paypal,464.88
9123,9123,Credit Card,51.03
9124,9124,Gift Card,301.34
9125,9125,Paypal,178.59
9126,9126,Paypal,259.62
9127,9127,Gift Card,22.13
9128,9128,Paypal,473.26
9129,9129,Credit Card,113.08
9130,9130,Paypal,285.46
9131,9131,Gift Card,397.26
9132,9132,Gift Card,566.61
9133,9133,Paypal,51.03
9134,9134,Paypal,184.23
9135,9135,Credit Card,371.0
